,source node,target node,rating,time
559,156,7,1,2011-03-12 06:55:16.656399872
560,60,198,1,2011-03-12 17:14:45.789860096
561,60,199,1,2011-03-13 03:04:23.221529856
562,199,60,1,2011-03-13 03:07:35.091010048
563,7,200,2,2011-03-13 11:26:01.670099968
564,200,7,2,2011-03-13 11:32:31.745179904
565,132,198,2,2011-03-13 19:02:16.989139968
566,198,132,1,2011-03-13 19:05:17.645929984
567,35,7,2,2011-03-15 10:16:51.548029952
568,194,201,1,2011-03-15 17:13:56.178690048
569,201,194,1,2011-03-15 17:45:26.028630016
570,100,202,1,2011-03-15 22:00:23.769900032
571,202,100,1,2011-03-15 22:07:00.800519936
572,142,203,1,2011-03-15 23:30:49.326839808
573,203,142,1,2011-03-15 23:44:43.219000064
574,7,204,1,2011-03-15 23:44:48.612610048
575,142,60,1,2011-03-15 23:58:10.266569984
576,7,110,3,2011-03-16 01:53:16.640969984
577,60,205,1,2011-03-16 02:59:28.073080064
578,206,201,1,2011-03-16 07:50:03.244889856
579,201,206,1,2011-03-16 07:55:38.703259904
580,207,7,2,2011-03-16 16:15:02.852169984
581,200,62,1,2011-03-17 02:49:54.918759936
582,60,75,3,2011-03-17 03:25:04.324709888
583,75,60,3,2011-03-17 03:27:45.492239872
584,75,7,3,2011-03-17 03:36:52.954129920
585,60,209,3,2011-03-17 22:53:02.461280000
586,7,210,1,2011-03-18 01:31:24.693989888
587,210,7,1,2011-03-18 02:17:25.927459840
588,142,143,2,2011-03-18 14:49:15.429459968
589,143,142,2,2011-03-18 14:49:28.825489920
590,60,142,1,2011-03-18 18:38:15.359430144
591,7,206,2,2011-03-19 20:54:10.626700032
592,149,209,1,2011-03-20 20:28:05.592380160
593,120,7,5,2011-03-21 12:00:55.391640064
594,7,207,3,2011-03-21 15:08:57.004260096
595,7,96,1,2011-03-21 22:05:24.002140160
596,104,179,-1,2011-03-22 01:07:16.369129984
597,200,179,-1,2011-03-22 01:08:58.390129920
598,149,179,-1,2011-03-22 01:11:01.617229824
599,96,7,2,2011-03-22 10:18:27.187289856
600,56,60,2,2011-03-22 17:46:02.859639808
601,202,211,1,2011-03-23 00:15:52.593689856
602,200,13,1,2011-03-23 00:24:51.187320064
603,13,200,1,2011-03-23 00:25:13.567539968
604,211,202,1,2011-03-23 01:46:53.102870016
605,104,149,1,2011-03-23 02:38:33.884320000
606,149,104,1,2011-03-23 02:47:38.623749888
607,104,60,3,2011-03-23 05:16:25.783250176
608,149,62,1,2011-03-23 07:13:25.054850048
609,167,211,1,2011-03-23 08:34:05.914880000
610,206,7,2,2011-03-23 23:16:27.704269824
611,202,212,1,2011-03-24 00:56:53.784869888
612,212,202,1,2011-03-24 00:57:20.521629952
613,212,209,1,2011-03-24 01:52:52.437680128
614,60,212,4,2011-03-24 02:25:59.352940032
615,212,60,4,2011-03-24 02:27:08.403470080
616,101,134,1,2011-03-24 02:30:41.615420160
617,60,213,2,2011-03-24 02:32:20.814929920
618,213,60,2,2011-03-24 02:33:23.342780160
619,134,101,1,2011-03-24 02:46:12.966249984
620,212,7,1,2011-03-24 03:16:56.540529920
621,212,132,1,2011-03-24 03:17:28.236329984
622,212,29,1,2011-03-24 03:23:24.551660032
623,143,153,1,2011-03-24 20:10:14.740070144
624,153,143,2,2011-03-24 20:23:58.602449920
625,35,110,2,2011-03-24 21:55:30.280410112
626,135,214,1,2011-03-24 22:22:37.374530048
627,143,215,1,2011-03-25 02:21:43.698749952
628,215,143,1,2011-03-25 02:25:08.377379840
629,29,212,1,2011-03-25 02:43:03.013939968
630,7,212,1,2011-03-25 03:21:05.294540032
631,135,152,1,2011-03-25 05:12:57.057129984
632,7,179,-1,2011-03-25 05:55:57.197669888
633,39,149,4,2011-03-25 11:40:23.023340032
634,149,39,4,2011-03-25 11:41:15.067460096
635,214,216,1,2011-03-25 20:28:52.768559872
636,216,214,1,2011-03-25 20:52:01.134690048
637,174,112,1,2011-03-25 21:36:45.699379968
638,153,202,1,2011-03-26 02:16:15.106269952
639,29,120,2,2011-03-26 12:36:25.033669888
640,60,217,2,2011-03-26 14:13:53.162919936
641,60,218,1,2011-03-26 14:27:13.640249856
642,218,60,1,2011-03-26 14:28:15.181410048
643,209,212,1,2011-03-26 19:24:31.063780096
644,217,60,2,2011-03-26 19:34:35.276770048
645,217,3,5,2011-03-26 19:36:56.399800064
646,135,179,-1,2011-03-27 02:38:53.061729792
647,176,219,1,2011-03-27 14:18:03.096640000
648,219,176,1,2011-03-27 14:18:28.690889984
649,219,110,1,2011-03-27 14:19:05.315820032
650,176,220,1,2011-03-27 16:57:44.586240000
651,1,223,7,2011-03-28 16:32:28.917619968
652,60,1,7,2011-03-28 17:24:37.929719808
653,60,7,7,2011-03-28 17:24:43.169379840
654,39,2,8,2011-03-28 17:28:22.874720000
655,202,176,1,2011-03-28 19:09:05.999010048
656,176,202,1,2011-03-28 19:11:37.000760064
657,60,224,4,2011-03-28 19:37:05.089999872
658,1,225,1,2011-03-28 23:23:21.287600128
659,225,1,1,2011-03-28 23:24:45.484140032
660,225,209,1,2011-03-28 23:25:26.361289984
661,29,1,4,2011-03-29 02:28:57.220849920
662,29,219,1,2011-03-29 02:31:11.600879872
663,219,29,1,2011-03-29 02:33:44.419180032
664,1,132,1,2011-03-29 02:37:13.104520192
665,1,227,1,2011-03-29 03:37:23.283279872
666,227,1,1,2011-03-29 03:38:49.128679936
667,60,228,1,2011-03-29 23:04:55.522959872
668,225,45,1,2011-03-30 01:06:18.016029952
669,60,214,2,2011-03-30 02:45:04.264379904
670,199,185,1,2011-03-30 19:34:34.377680128
671,185,199,1,2011-03-30 19:41:34.927350016
672,60,230,1,2011-03-30 21:44:42.938679808
673,60,231,1,2011-03-30 22:01:02.819420160
674,231,60,1,2011-03-30 22:11:30.455849984
675,7,232,3,2011-03-31 11:06:39.512069888
676,1,104,1,2011-03-31 19:35:49.381260032
677,104,1,2,2011-03-31 19:39:06.829009920
678,33,1,8,2011-03-31 21:44:34.492399872
679,62,149,1,2011-03-31 23:20:22.543719936
680,29,171,1,2011-04-01 00:27:33.674750208
681,206,233,1,2011-04-01 00:40:18.849400064
682,233,206,1,2011-04-01 00:40:44.554429952
683,232,7,2,2011-04-01 03:53:33.460870144
684,60,208,3,2011-04-01 18:52:58.585390080
685,208,60,3,2011-04-01 19:01:49.790469888
686,206,234,1,2011-04-01 21:55:42.537230080
687,234,206,1,2011-04-01 22:02:51.538180096
688,235,7,5,2011-04-02 11:35:32.965480192
689,222,7,2,2011-04-02 20:06:35.681790208
690,104,202,3,2011-04-02 23:00:28.570149888
691,202,104,3,2011-04-02 23:00:44.127980032
692,202,236,1,2011-04-03 08:53:15.672869888
693,236,202,1,2011-04-03 09:01:09.512029952
694,202,237,1,2011-04-03 10:38:09.371000064
695,237,202,10,2011-04-03 10:50:07.720560128
696,149,238,1,2011-04-03 20:39:57.314729984
697,238,149,1,2011-04-03 20:43:00.163569920
698,39,239,1,2011-04-03 21:37:13.937949952
699,239,64,1,2011-04-03 21:37:31.504379904
700,239,39,1,2011-04-03 21:37:38.166560000
701,202,135,2,2011-04-04 06:07:38.598660096
702,135,202,2,2011-04-04 06:07:59.194060032
703,2,7,5,2011-04-04 06:31:40.002830080
704,2,60,5,2011-04-04 06:31:45.018119936
705,2,62,8,2011-04-04 06:32:18.217339904
706,2,77,2,2011-04-04 06:32:39.931580160
707,7,2,5,2011-04-04 06:39:27.882980096
708,7,39,5,2011-04-04 06:39:34.234020096
709,7,41,5,2011-04-04 06:39:45.054810112
710,7,21,5,2011-04-04 06:40:26.794279936
711,7,72,2,2011-04-04 06:41:39.675719936
712,7,62,6,2011-04-04 06:42:06.871249920
713,208,62,1,2011-04-04 07:13:47.839309824
714,206,240,1,2011-04-04 07:17:39.510329856
715,240,206,2,2011-04-04 07:17:51.903179776
716,62,208,1,2011-04-04 07:17:55.367960064
717,231,241,1,2011-04-04 17:06:10.231069952
718,39,143,2,2011-04-04 17:42:52.979529984
719,143,39,2,2011-04-04 17:44:01.537779968
720,241,231,1,2011-04-04 18:19:22.335830016
721,60,242,6,2011-04-04 19:24:46.582439936
722,242,60,6,2011-04-04 19:25:56.922030080
723,135,2,1,2011-04-05 03:08:56.392760064
724,204,7,1,2011-04-05 03:20:37.932080128
725,1,64,3,2011-04-05 03:49:54.346790144
726,64,1,3,2011-04-05 03:53:35.669090048
727,202,244,1,2011-04-05 10:12:59.287460096
728,244,60,2,2011-04-05 10:24:01.333970176
729,202,56,1,2011-04-05 12:17:30.751239936
730,56,202,1,2011-04-05 12:18:24.067539968
731,164,60,5,2011-04-05 13:55:02.129120000
732,60,164,5,2011-04-05 13:55:16.650140160
733,204,80,1,2011-04-05 14:08:35.573479936
734,56,114,1,2011-04-05 14:11:18.638609920
735,149,80,5,2011-04-05 15:09:32.146029824
736,1,245,1,2011-04-05 15:39:38.222640128
737,241,80,3,2011-04-05 17:47:27.357660160
738,35,246,1,2011-04-05 18:16:50.924310016
739,246,35,1,2011-04-05 18:23:06.631239936
740,1,247,1,2011-04-05 22:49:37.832910080
741,247,1,1,2011-04-05 22:52:15.465549824
742,80,241,3,2011-04-05 23:00:39.638159872
743,80,64,1,2011-04-05 23:02:06.126780160
744,80,204,1,2011-04-05 23:02:30.362390016
745,80,149,5,2011-04-05 23:03:01.242670080
746,80,81,8,2011-04-05 23:04:12.108649984
747,228,60,2,2011-04-06 02:06:13.885929984
748,72,21,1,2011-04-06 06:05:57.592089856
749,35,248,2,2011-04-06 09:37:18.351049984
750,248,35,2,2011-04-06 09:38:32.110240000
751,244,245,2,2011-04-06 13:30:57.235759872
752,245,244,2,2011-04-06 13:37:16.375160064
753,245,250,1,2011-04-06 15:32:15.612119808
754,250,245,1,2011-04-06 15:32:39.462680064
755,60,251,1,2011-04-06 16:34:00.200409856
756,60,250,3,2011-04-06 16:44:05.395709952
757,250,60,3,2011-04-06 16:45:21.258080000
758,7,175,2,2011-04-06 17:55:11.705149952
759,166,206,1,2011-04-06 19:15:49.640770048
760,206,166,1,2011-04-06 19:17:27.029890048
761,60,244,4,2011-04-06 20:23:20.156300032
762,166,158,1,2011-04-06 23:27:53.035419904
763,215,249,1,2011-04-07 00:35:05.954790144
764,249,215,1,2011-04-07 00:37:46.075020032
765,60,243,5,2011-04-07 19:15:07.817140224
766,243,60,6,2011-04-07 19:17:15.701949952
767,60,252,1,2011-04-07 19:22:34.313430016
768,252,60,1,2011-04-07 19:23:07.964689920
769,253,95,1,2011-04-07 21:48:54.159790080
770,143,7,5,2011-04-08 04:25:03.974409984
771,7,143,4,2011-04-08 04:25:54.916640000
772,1,234,1,2011-04-08 04:41:19.685300224
773,234,1,1,2011-04-08 04:45:28.026050048
774,251,245,1,2011-04-08 07:07:42.505090048
775,245,251,1,2011-04-08 07:08:12.708120064
776,60,88,2,2011-04-08 16:02:19.025120000
777,88,60,4,2011-04-08 16:18:35.490020096
778,88,104,3,2011-04-08 16:22:41.225929984
779,104,88,3,2011-04-08 18:33:29.457110016
780,60,255,1,2011-04-08 18:59:19.553230080
781,255,60,1,2011-04-08 19:05:47.821670144
782,29,251,2,2011-04-08 19:21:46.132499968
783,166,7,3,2011-04-08 19:21:53.171849984
784,251,29,2,2011-04-08 19:21:56.593980160
785,251,60,5,2011-04-08 19:47:20.572099840
786,251,1,5,2011-04-08 19:47:24.593730048
787,251,202,5,2011-04-08 19:47:36.332740096
788,1,251,2,2011-04-08 19:49:33.950279936
789,164,163,1,2011-04-08 20:01:45.396640000
790,206,256,1,2011-04-08 20:59:53.618840064
791,256,206,1,2011-04-08 21:00:10.687330048
792,60,257,10,2011-04-08 21:04:28.906130176
793,6,258,1,2011-04-09 04:17:53.831529984
794,258,6,1,2011-04-09 04:21:11.162280192
795,64,219,1,2011-04-09 04:30:06.626780160
796,258,259,1,2011-04-09 07:14:37.129139968
797,259,258,2,2011-04-09 07:44:58.128359936
798,1,260,1,2011-04-10 15:30:30.178889984
799,7,260,4,2011-04-10 15:35:55.373670144
800,1,261,1,2011-04-10 16:38:19.787460096
801,261,1,1,2011-04-10 17:00:56.851789824
802,202,158,1,2011-04-11 00:40:53.188600064
803,256,153,1,2011-04-11 04:11:26.264349952
804,202,240,2,2011-04-11 04:42:59.474259968
805,240,202,2,2011-04-11 04:43:19.187939840
806,244,113,1,2011-04-11 14:01:18.192899840
807,244,114,1,2011-04-11 15:06:43.247660032
808,207,262,1,2011-04-11 17:44:25.714950144
809,262,207,1,2011-04-11 17:45:28.248470016
810,23,263,2,2011-04-11 23:50:07.958990080
811,60,264,4,2011-04-12 14:04:19.016099840
812,60,265,4,2011-04-12 14:15:03.321989888
813,265,60,4,2011-04-12 14:30:15.206870016
814,149,266,1,2011-04-12 20:17:25.786909952
815,266,149,1,2011-04-12 20:17:45.884249856
816,35,267,1,2011-04-12 20:19:44.044559872
817,267,35,1,2011-04-12 20:19:54.244709888
818,202,141,1,2011-04-12 20:46:46.604530176
819,141,202,1,2011-04-12 20:47:17.235259904
820,6,268,3,2011-04-12 22:51:48.999249920
821,266,60,5,2011-04-12 22:52:48.567169792
822,229,215,1,2011-04-12 23:56:57.515790080
823,215,229,1,2011-04-12 23:56:59.892659968
824,141,41,1,2011-04-13 01:44:53.709000192
825,242,141,1,2011-04-13 01:46:01.537609984
826,141,242,1,2011-04-13 01:46:25.599190016
827,215,221,2,2011-04-13 01:56:34.354459904
828,268,6,3,2011-04-13 01:58:09.305049856
829,221,215,2,2011-04-13 02:15:15.732310016
830,221,269,1,2011-04-13 02:15:23.438089984
831,269,221,1,2011-04-13 02:19:04.311700224
832,269,3,1,2011-04-13 02:27:56.620940032
833,41,141,1,2011-04-13 03:44:49.393400064
834,60,269,1,2011-04-13 15:12:03.239699968
835,153,7,1,2011-04-13 16:54:31.692969984
836,249,167,1,2011-04-13 19:17:31.863990016
837,221,171,1,2011-04-13 20:13:36.995140096
838,1,109,1,2011-04-13 21:19:29.619080192
839,202,230,1,2011-04-14 00:20:32.548589824
840,171,221,1,2011-04-14 01:42:44.875219968
841,171,235,2,2011-04-14 02:13:40.148080128
842,235,171,1,2011-04-14 02:25:39.815419904
843,64,7,3,2011-04-14 03:10:31.708039936
844,177,1,4,2011-04-14 03:42:47.015490048
845,60,77,4,2011-04-14 14:21:27.381110016
846,149,25,10,2011-04-14 14:30:27.330700032
847,1,271,1,2011-04-14 17:08:44.196610048
848,271,1,1,2011-04-14 17:08:57.451889920
849,221,272,1,2011-04-14 20:58:26.887120128
850,272,221,1,2011-04-14 20:59:48.933360128
851,202,153,4,2011-04-14 21:45:43.852489984
852,60,261,2,2011-04-14 21:53:52.377019904
853,261,60,2,2011-04-14 21:56:16.740989952
854,60,273,2,2011-04-14 22:00:20.697050112
855,23,231,1,2011-04-14 22:32:02.401809920
856,7,243,4,2011-04-14 23:35:19.084999936
857,230,202,2,2011-04-15 00:03:52.236550144
858,144,78,5,2011-04-15 04:43:45.089819904
859,144,153,1,2011-04-15 04:44:12.671250176
860,269,7,1,2011-04-15 05:25:51.179310080
861,7,269,1,2011-04-15 05:32:12.665679872
862,1,274,1,2011-04-15 05:59:49.763030016
863,274,1,1,2011-04-15 06:00:00.446569984
864,141,1,2,2011-04-15 15:24:51.400270080
865,1,141,1,2011-04-15 15:31:03.219269888
866,141,273,1,2011-04-15 15:34:20.532530176
867,141,275,1,2011-04-15 15:35:16.562550016
868,60,276,3,2011-04-15 15:51:03.481470208
869,276,60,3,2011-04-15 15:52:07.212460032
870,141,256,1,2011-04-15 15:56:56.613969920
871,270,277,1,2011-04-15 16:10:00.223789824
872,256,141,1,2011-04-15 16:32:57.365449984
873,277,270,1,2011-04-15 17:18:29.583579904
874,202,127,1,2011-04-15 17:27:34.209760000
875,167,249,1,2011-04-15 19:32:29.563590144
876,275,141,1,2011-04-15 21:27:35.062060032
877,221,202,4,2011-04-15 21:54:22.424509952
878,202,221,4,2011-04-15 21:56:53.509920000
879,221,64,1,2011-04-15 22:25:49.129859840
880,206,221,1,2011-04-16 01:24:30.793829888
881,221,206,1,2011-04-16 01:52:54.915559936
882,273,60,3,2011-04-16 02:17:30.193319936
883,60,279,2,2011-04-16 03:14:00.052589824
884,219,64,5,2011-04-16 03:14:32.393420032
885,219,109,1,2011-04-16 03:15:31.874469888
886,219,21,5,2011-04-16 03:20:30.132640000
887,279,60,8,2011-04-16 03:25:31.038729984
888,202,278,3,2011-04-16 04:35:20.558020096
889,278,202,3,2011-04-16 04:36:26.563270144
890,206,29,1,2011-04-16 05:44:10.784670208
891,29,206,1,2011-04-16 05:44:35.148289792
892,280,281,1,2011-04-16 05:54:17.321590016
893,206,282,1,2011-04-16 05:54:45.103650048
894,242,274,1,2011-04-16 06:00:33.323010048
895,282,206,1,2011-04-16 06:01:03.715169792
896,283,284,10,2011-04-16 12:57:39.963689984
897,7,240,2,2011-04-16 16:07:05.956089856
898,7,285,1,2011-04-16 18:20:23.977210112
899,202,286,1,2011-04-16 18:20:44.289520128
900,286,202,1,2011-04-16 18:21:21.789069824
901,256,287,1,2011-04-16 21:46:11.154320128
902,287,256,1,2011-04-16 21:56:47.046080000
903,202,288,1,2011-04-16 23:09:44.621340160
904,288,202,1,2011-04-16 23:13:31.557730048
905,257,265,4,2011-04-17 06:20:07.753370112
906,257,242,5,2011-04-17 06:20:10.014360064
907,257,104,5,2011-04-17 06:20:13.967740160
908,257,60,5,2011-04-17 06:20:21.591229952
909,202,134,2,2011-04-17 06:25:42.454960128
910,134,202,1,2011-04-17 06:47:06.242759936
911,37,219,2,2011-04-17 15:54:25.673989888
912,219,37,2,2011-04-17 15:54:37.044590080
913,290,215,1,2011-04-17 18:23:02.675379968
914,215,290,1,2011-04-17 18:23:41.364000000
915,284,283,10,2011-04-17 18:24:26.452670208
916,245,291,1,2011-04-17 18:53:18.742660096
917,291,245,1,2011-04-17 18:53:42.752700160
918,292,202,1,2011-04-17 21:40:03.988000000
919,217,149,1,2011-04-17 22:41:24.253730048
920,149,217,1,2011-04-17 22:43:31.606509824
921,224,257,4,2011-04-17 22:52:10.553750016
922,224,60,5,2011-04-17 22:53:38.111059968
923,224,144,1,2011-04-17 23:01:12.301979904
924,144,224,1,2011-04-17 23:05:06.886790144
925,224,171,1,2011-04-17 23:39:13.723119872
926,171,224,1,2011-04-17 23:43:44.637580032
927,135,293,1,2011-04-17 23:59:43.031460096
928,21,60,5,2011-04-18 00:17:06.861710080
929,199,104,1,2011-04-18 01:40:59.307569920
930,7,294,1,2011-04-18 03:57:34.935510016
931,294,7,1,2011-04-18 04:02:02.502520064
932,293,204,1,2011-04-18 07:55:01.680979968
933,204,293,1,2011-04-18 07:56:38.114810112
934,231,28,1,2011-04-18 08:16:26.234070016
935,274,295,2,2011-04-18 08:28:00.509159936
936,295,274,2,2011-04-18 08:34:08.838899968
937,202,292,1,2011-04-18 10:13:33.139100160
938,249,64,1,2011-04-18 14:14:06.429430016
939,230,101,2,2011-04-18 19:14:00.495940096
940,1,296,1,2011-04-18 21:17:41.957129984
941,64,249,1,2011-04-18 23:21:26.315130112
942,229,297,1,2011-04-18 23:21:38.168310016
943,297,229,1,2011-04-18 23:21:45.597150208
944,4,282,2,2011-04-19 01:08:32.553880064
945,282,4,2,2011-04-19 01:17:19.852509952
946,298,299,1,2011-04-19 05:47:51.755709952
947,299,298,1,2011-04-19 05:48:28.973720064
948,257,29,5,2011-04-19 07:23:07.150830080
949,271,202,1,2011-04-19 09:29:37.552640000
950,202,271,1,2011-04-19 09:29:47.071249920
951,272,7,2,2011-04-19 22:18:54.065280000
952,7,272,2,2011-04-19 22:19:10.344999936
953,37,301,1,2011-04-19 22:40:01.989360128
954,301,37,1,2011-04-19 22:40:05.753410048
955,60,299,2,2011-04-19 22:46:31.862469888
956,299,60,3,2011-04-19 22:48:47.188920064
957,29,302,1,2011-04-19 23:37:42.843300096
958,135,303,1,2011-04-19 23:48:13.334029824
959,303,135,1,2011-04-19 23:49:35.464359936
960,64,301,1,2011-04-19 23:54:53.961100032
961,301,64,1,2011-04-19 23:54:55.453080064
962,214,60,3,2011-04-19 23:56:11.272069888
963,29,304,1,2011-04-20 00:18:54.825210112
964,304,29,1,2011-04-20 00:22:48.109630208
965,7,254,1,2011-04-20 01:37:37.999109888
966,254,7,1,2011-04-20 01:38:14.469379840
967,17,254,1,2011-04-20 01:52:38.251270144
968,7,135,2,2011-04-20 03:19:27.194309888
969,284,21,1,2011-04-20 05:41:35.618899968
970,282,305,1,2011-04-20 06:16:36.194329856
971,305,282,1,2011-04-20 06:17:17.423790080
972,282,306,1,2011-04-20 06:49:33.978859776
973,306,282,1,2011-04-20 06:49:50.530929920
974,60,229,2,2011-04-20 22:35:20.246710016
975,229,60,2,2011-04-20 22:35:35.306309888
976,144,282,1,2011-04-20 23:39:11.314040064
977,282,144,1,2011-04-20 23:41:16.665720064
978,206,307,1,2011-04-21 00:15:10.580499968
979,39,308,2,2011-04-21 00:30:04.651320064
980,307,206,1,2011-04-21 01:11:26.096019968
981,1,180,1,2011-04-21 03:26:26.921550080
982,180,1,1,2011-04-21 03:26:44.353789952
983,235,20,1,2011-04-21 03:39:30.265070080
984,29,198,1,2011-04-21 04:20:02.701769984
985,198,29,1,2011-04-21 04:20:14.462970112
986,198,60,2,2011-04-21 04:30:08.248029952
987,29,274,2,2011-04-21 04:44:56.158999808
988,280,29,1,2011-04-21 04:45:03.804809984
989,274,29,2,2011-04-21 04:45:07.150899968
990,29,280,1,2011-04-21 04:45:08.419749888
991,202,206,3,2011-04-21 04:47:18.563620096
992,206,202,3,2011-04-21 04:47:28.860899840
993,274,204,1,2011-04-21 09:16:28.760640000
994,204,274,1,2011-04-21 09:17:00.194289920
995,204,186,2,2011-04-21 12:08:24.062700032
996,186,204,2,2011-04-21 12:10:33.902759936
997,7,266,2,2011-04-21 13:19:47.243400192
998,60,223,7,2011-04-21 14:39:58.835279872
999,257,279,4,2011-04-21 17:23:12.000740096
1000,15,167,1,2011-04-21 20:07:12.960960000
1001,167,15,1,2011-04-21 20:09:21.679169792
1002,171,309,1,2011-04-21 20:11:13.959079936
1003,309,171,1,2011-04-21 20:11:32.221800192
1004,310,282,1,2011-04-21 22:23:01.715490048
1005,257,274,5,2011-04-22 02:23:12.927320064
1006,28,231,1,2011-04-22 04:51:26.009880064
1007,202,204,2,2011-04-22 10:02:38.221999872
1008,204,202,2,2011-04-22 10:05:27.749479936
1009,21,308,6,2011-04-22 14:40:11.911990016
1010,1,311,1,2011-04-22 15:29:19.971649792
1011,311,1,1,2011-04-22 15:32:13.777720064
1012,1,312,1,2011-04-22 15:35:11.396369920
1013,312,1,1,2011-04-22 15:37:25.729479936
1014,60,312,4,2011-04-22 15:58:17.751419904
1015,312,60,2,2011-04-22 16:13:38.966550016
1016,206,273,2,2011-04-22 19:11:26.233159936
1017,273,206,2,2011-04-22 19:14:31.620359936
1018,304,93,1,2011-04-23 03:59:27.413299968
1019,93,304,1,2011-04-23 04:01:24.824520192
1020,93,62,3,2011-04-23 04:07:30.074170112
1021,312,221,1,2011-04-23 05:17:47.443929856
1022,21,93,8,2011-04-23 06:42:05.979460096
1023,93,21,8,2011-04-23 06:42:21.345850112
1024,7,314,2,2011-04-23 07:40:57.635049984
1025,257,314,4,2011-04-23 08:23:13.986629888
1026,7,249,1,2011-04-23 10:05:19.748699904
1027,314,257,4,2011-04-23 11:56:24.219379968
1028,274,108,1,2011-04-23 12:17:32.701669888
1029,254,17,2,2011-04-23 17:17:16.676320000
1030,41,233,2,2011-04-23 18:30:04.905819904
1031,45,313,1,2011-04-23 22:53:58.174319872
1032,45,315,1,2011-04-24 01:11:08.825900032
1033,60,202,3,2011-04-24 03:57:09.925420032
1034,64,316,1,2011-04-24 04:09:21.483020032
1035,316,64,1,2011-04-24 04:09:37.173609984
1036,316,274,1,2011-04-24 04:10:42.196339968
1037,64,317,1,2011-04-24 04:20:19.344509952
1038,317,64,1,2011-04-24 04:23:19.730770176
1039,45,318,1,2011-04-24 05:25:27.772429824
1040,318,45,1,2011-04-24 05:26:02.642210048
1041,319,284,1,2011-04-24 06:52:51.198860032
1042,76,110,3,2011-04-24 06:52:52.451479808
1043,257,275,4,2011-04-24 08:23:09.972199936
1044,312,62,1,2011-04-24 10:27:41.023250176
1045,62,312,1,2011-04-24 10:28:31.482959872
1046,313,45,10,2011-04-24 11:21:22.762520064
1047,284,319,1,2011-04-24 17:20:39.117469952
1048,320,60,1,2011-04-24 19:31:30.218720000
1049,240,7,4,2011-04-24 20:24:57.106810112
1050,214,221,1,2011-04-24 21:29:55.231369984
1051,221,214,1,2011-04-24 21:29:57.713920000
1052,108,7,1,2011-04-24 22:18:04.785370112
